draft_id,user_id,username,draft_created_time,draft_filled_time,draft_time,draft_completed_time,clock,draft_entry_id,tournament_entry_id,tournament_round_draft_entry_id,tournament_round_number,player_name,player_id,position_name,projection_adp,source,pick_order,overall_pick_number,team_pick_number,pick_created_time,pick_points,roster_points,made_playoffs
6f1662de-45b1-482c-9bbb-33b8b4914393,855684c5-1f26-4c3b-8b29-6fb74eacf4ee,sidewaycircle,2023-04-24 22:42:02-05,2023-07-26 01:55:22-05,2023-07-26 01:56:28-05,2023-07-26 02:50:13-05,30,29259ea5-f84f-47d3-ab23-4bdc2e6cba41,a46d731f-cdb1-465f-adfa-0cb47a2882db,5acae384-fdf2-45de-a112-bb75ff88f763,1,CeeDee Lamb,4de8084d-aa1a-43c7-9676-0def5b39e980,WR,11.08,auto,12,12,1,2023-07-26 01:59:22-05,227.5,1642.3,0
baeca544-8d6a-4d7e-86e0-b671f7dfdbf2,588189f4-145d-4b22-960c-03adb7d0fd85,hammer,2023-04-24 22:42:29-05,2023-06-27 17:15:58-05,2023-06-27 17:17:04-05,2023-06-27 18:00:08-05,30,a51ba053-de0c-4f8d-9e8a-8e51c89259a0,25afa7dd-d265-4e18-a04a-9327d69eb1eb,d1327622-f66f-4350-bd90-8fe9cb15191c,1,Christian McCaffrey,cb7b1dc6-91ce-47b8-813c-07486371a922,RB,4.17,user,5,5,1,2023-06-27 17:17:29-05,272.7,1642.06,0
f9f1d981-ee7d-4041-bc34-d0ec30a272b3,8e4ed59d-6d09-47b1-a37b-66213a66d2ac,berger2,2023-04-24 22:41:54-05,2023-08-08 01:53:25-05,2023-08-08 01:54:32-05,2023-08-08 02:37:20-05,30,8416e488-5398-4c83-89ba-9d632a8061bd,6eca9ddc-4883-4b35-8eb4-c4f073a8b8a7,6bf596bb-5363-4cd3-b6b2-fffeb4f32341,1,CeeDee Lamb,4de8084d-aa1a-43c7-9676-0def5b39e980,WR,11.59,user,10,10,1,2023-08-08 01:56:05-05,235.7,1641.64,0
7bf36bfc-0089-4f27-8b8d-1c412668ae27,14c34eb5-8474-40f7-94ee-5d17bf736b0d,kcfinest64,2023-04-24 22:42:11-05,2023-07-21 22:26:13-05,2023-07-21 22:27:20-05,2023-07-21 23:11:24-05,30,dc835eae-cc6c-4ba9-81b6-b01a0b6e73e2,efd40fb0-cf5a-4589-86ab-db3c65884b21,da1eb4da-feb5-44d9-911f-de9a6332d379,1,Christian McCaffrey,cb7b1dc6-91ce-47b8-813c-07486371a922,RB,3.71,user,4,4,1,2023-07-21 22:28:05-05,285.4,1641.5,0
0e4c82a2-907d-413f-a1d6-b480a18e452c,b4eb2791-9ec0-4233-84e4-f313426ca650,phillyfatkids,2023-04-24 22:42:25-05,2023-07-04 07:00:27-05,2023-07-04 07:01:33-05,2023-07-04 07:53:42-05,30,190ef47d-0fd3-4fae-8eb0-909efaaef7de,88c6ca56-31e0-4289-8f24-1d566380f783,d3f74de1-d50e-48e4-b431-bf9ee02f7c91,1,Christian McCaffrey,cb7b1dc6-91ce-47b8-813c-07486371a922,RB,3.79,user,4,4,1,2023-07-04 07:02:04-05,285.4,1640.18,0
ec2070bf-dd4f-486c-8a7a-04a9876ec035,4f37deca-4e54-4fe9-b961-06b4920cd08e,goods,2023-04-24 22:41:56-05,2023-08-04 16:13:02-05,2023-08-04 16:14:08-05,2023-08-04 16:59:29-05,30,d4082626-e7e7-4fa9-aec8-d7898e12bfda,4e531fab-4169-4f4d-a187-36300bc9151a,b4a2c1f8-0bb3-48a1-849a-a3fc4415afb2,1,Amon-Ra St. Brown,b4d7a866-815f-40c1-8f76-7608b4ab1c01,WR,13.75,user,10,10,1,2023-08-04 16:16:31-05,167.7,1638.44,0
333b5cf7-2a6c-479e-a96b-336b4947bb78,f861715b-24d3-466c-a6e7-561a54ea7f29,wa5eem,2023-04-24 22:41:39-05,2023-08-22 22:50:14-05,2023-08-22 22:51:21-05,2023-09-01 17:31:00-05,3600,3dec2238-9904-4b6b-a827-c5d76b58b5b0,5b2c021d-782b-4971-afcc-c02b6964f2e2,8dc51e69-1053-43d3-bfbe-7b75436ce0ce,1,Austin Ekeler,7e6000de-0a9b-4d12-862b-5194ce6d526c,RB,7.35,user,8,8,1,2023-08-23 13:10:59-05,114.1,1634.22,0
45b4d8ac-7fe9-48e7-a099-dd3dcc290d8a,ec3f1765-9c91-444a-ae31-e29097448aeb,cornpop123,2023-04-24 22:41:39-05,2023-08-24 14:42:47-05,2023-08-24 14:43:54-05,2023-08-24 15:35:02-05,30,d47350be-a5ce-429c-ad52-090924c64331,1e9abcbc-abd0-406b-b8d1-2fdb81cd5d00,158fa2a2-bc13-4540-b3c9-f3d47c02e417,1,Christian McCaffrey,cb7b1dc6-91ce-47b8-813c-07486371a922,RB,3.26,queue,5,5,1,2023-08-24 14:45:56-05,285.4,1632.66,0
4a772e4f-e561-4dff-9d47-f46930916107,4c5e6f46-d828-45fe-9879-33085c2e8b1b,bluedog88,2023-04-24 22:41:54-05,2023-08-07 19:08:40-05,2023-08-07 19:09:46-05,2023-08-07 19:55:06-05,30,322b0751-f1d7-4cd0-abd6-8c87e3aff41b,c9c358c2-3289-4e82-9a98-2dcd9d13d208,ae58e121-3161-46ab-88bc-edb49fad9e14,1,A.J. Brown,dd48e78f-5a11-4056-b21e-94789a31ee6e,WR,9.87,user,12,12,1,2023-08-07 19:11:56-05,204.6,1632.32,0
5d185606-1dd8-4fc7-9f3b-987e2e18092e,71c707eb-9509-411b-a65a-89049a5ddd48,dastump,2023-04-24 22:41:57-05,2023-08-02 20:35:09-05,2023-08-02 20:36:14-05,2023-08-02 21:18:17-05,30,6cbb8388-e438-4f7e-ad23-614701ad5333,6f0e3cf1-bbb3-409f-af82-3c93ae85c4b7,bce935fc-7ea9-4ffc-9ab2-13f7cf5088e9,1,Christian McCaffrey,cb7b1dc6-91ce-47b8-813c-07486371a922,RB,3.55,user,4,4,1,2023-08-02 20:36:53-05,285.4,1632.2,0
cccdba30-736a-4c0e-a060-29256986c3a2,fc02fca3-dac2-405c-9d21-11608b198d4d,fuerby16,2023-04-24 22:39:33-05,2023-08-28 17:27:46-05,2023-08-28 17:28:51-05,2023-08-28 18:16:02-05,30,10824d63-76c7-4280-90b0-0c9a2b980799,87887232-b2cf-4c50-b722-b778046027d6,a2387395-e578-41a3-a2a2-4526dcbcbde4,1,CeeDee Lamb,4de8084d-aa1a-43c7-9676-0def5b39e980,WR,12.47,user,12,12,1,2023-08-28 17:31:22-05,235.7,1629.42,0
2297773a-0674-4f0d-b44f-46467b4ad0eb,c0550c24-3062-42a5-8e87-875b6568dbff,polerabear,2023-04-24 22:41:41-05,2023-08-22 15:25:14-05,2023-08-22 15:26:21-05,2023-08-22 16:16:50-05,30,594e2e5d-d80a-4354-a98f-a4bf8ddecd2d,2c7761a1-20e4-42bf-868c-9446b306e028,949e259f-45d9-485c-a62d-e1e9e2bfd969,1,Christian McCaffrey,cb7b1dc6-91ce-47b8-813c-07486371a922,RB,3.29,user,3,3,1,2023-08-22 15:26:41-05,285.4,1627,0
1fbd77ae-05cd-4375-b0d1-5c00915a7771,693fca07-5a17-4121-bcf6-f373a2211901,po1aroid,2023-04-24 22:42:29-05,2023-06-25 17:11:38-05,2023-06-25 17:12:43-05,2023-06-25 18:02:00-05,30,f6e2b2ff-aa60-478d-bcfd-001b77be0632,2db55da0-ec05-420d-83bc-6f8f7a2fd131,91b71a68-6f49-494d-ac5d-daba173059ff,1,Christian McCaffrey,cb7b1dc6-91ce-47b8-813c-07486371a922,RB,4.45,user,3,3,1,2023-06-25 17:13:48-05,285.4,1626.82,0
41059af5-0320-4d80-84f7-ee1f37632228,c6c813e4-78c0-479e-8054-f64c681c0131,kaboom123,2023-04-24 22:42:34-05,2023-06-15 23:07:45-05,2023-06-15 23:08:50-05,2023-06-15 23:57:39-05,30,76664482-b44d-49f9-abb7-79d6c50a9c50,575bef22-81b5-460c-8d96-de0bb6cce820,cb63cd2d-0c56-417f-a994-0cd612f034f1,1,Garrett Wilson,63729550-4edb-4bb9-8a4f-2fa66c107b31,WR,12.94,user,12,12,1,2023-06-15 23:11:34-05,131,1625.9,0
2a54a262-89cd-4ee1-8e23-1d07288569db,54d6dee9-26dd-47a5-b400-08edc500a25f,natee,2023-04-24 22:42:25-05,2023-07-01 22:03:09-05,2023-07-01 22:04:14-05,2023-07-01 22:46:39-05,30,13e1c930-0919-4361-8bd5-52f4eac1b322,d1489e55-1a79-47f5-b3af-372d78fa2177,f7955885-cb4e-4bfe-8910-53c67f0317f7,1,CeeDee Lamb,4de8084d-aa1a-43c7-9676-0def5b39e980,WR,10.61,user,10,10,1,2023-07-01 22:06:04-05,235.7,1625.28,0
ea3742cf-2ed3-4e96-b93b-1625b113f345,3d320cf3-cbd5-4985-bc4d-dae9be67aff0,nevergives,2023-04-24 22:42:02-05,2023-07-25 10:49:27-05,2023-07-25 10:50:32-05,2023-07-25 11:39:30-05,30,846cf53b-e6ca-4fbc-aba6-8da4903b17c0,856f975d-85c2-4938-b4e1-3d70ff41d81a,12c10da4-713d-44a7-b1da-a368006ebbf9,1,A.J. Brown,dd48e78f-5a11-4056-b21e-94789a31ee6e,WR,9.3,auto,10,10,1,2023-07-25 10:52:29-05,204.6,1624.02,0
0ac88e9e-c511-48ca-9b4f-f85101d624e2,b6a09cba-da12-46cb-ab09-0103c7d93885,mpl3333,2023-04-24 22:39:59-05,2023-05-26 00:16:51-05,2023-05-26 00:18:00-05,2023-05-26 01:04:45-05,30,fad03bef-f088-4146-b982-7651d053c2e5,8342d599-2b7a-48ef-a560-4f83485bf15d,bbcc2f69-d4e9-45b1-a687-16ed3b6516f4,1,Bijan Robinson,2b0cbe83-48a2-41b0-b03f-42180cfc4b77,RB,7.52,user,8,8,1,2023-05-26 00:19:18-05,140.8,1623.78,0
509ef9d0-0882-476f-aa77-03cfa7ed9b48,830cbf0f-0c26-47e9-bd7d-f2d4f7a3d5a4,cuden,2023-04-24 22:41:48-05,2023-08-18 22:56:01-05,2023-08-18 22:57:08-05,2023-08-18 23:48:39-05,30,a3228451-d73d-4937-b203-db764caec4d9,f4b54752-8cb3-4ef0-9a52-a289eb15c479,4e09a886-de7a-43dc-9922-8ac9205969ba,1,Amon-Ra St. Brown,b4d7a866-815f-40c1-8f76-7608b4ab1c01,WR,13.49,user,10,10,1,2023-08-18 22:59:05-05,185.1,1623.1,0
0a240b23-3543-4656-9e55-bc06f28f3224,dbeff475-efd8-4362-bb72-5ce3f4272e05,delmolino24,2023-04-24 22:40:03-05,2023-09-05 22:11:20-05,2023-09-05 22:12:26-05,2023-09-05 23:03:21-05,30,5ee50dc8-272e-4d79-b160-6234c5c0c4bb,9d865227-03b1-4083-a168-4c70e2021b34,68aa47f5-6397-4883-8237-b64f75b86e29,1,Christian McCaffrey,cb7b1dc6-91ce-47b8-813c-07486371a922,RB,3.25,user,3,3,1,2023-09-05 22:12:58-05,285.4,1622.84,0
9e08e0db-d124-4dc9-af09-2040479adb9d,ba27c7ee-8297-4a06-9584-1b39c4bdb0db,tbone31187,2023-04-24 22:39:47-05,2023-05-13 11:08:49-05,2023-05-13 11:09:55-05,2023-05-13 11:54:07-05,30,a3b8b025-589c-4004-8750-6e8520050781,6bcbe7d7-9a51-45c3-87fb-e9fdce51faed,955e1bac-a93f-4a95-855f-67105bf1744a,1,CeeDee Lamb,4de8084d-aa1a-43c7-9676-0def5b39e980,WR,11.73,user,12,12,1,2023-05-13 11:12:30-05,235.7,1621.1,0
e4e5977f-4f2c-4157-9aad-4a47c66be38b,44e38608-11b0-4e3d-9406-8518ff43ca0e,mfaulk007,2023-04-24 22:42:32-05,2023-06-19 23:15:42-05,2023-06-19 23:16:47-05,2023-06-19 23:57:12-05,30,846d3980-7979-4792-b989-3f27cef134b8,3050cfa4-7d20-46e4-87dd-8cdec57d460f,39dc1251-e9bc-40a4-9da6-7b1d67f1c817,1,Christian McCaffrey,cb7b1dc6-91ce-47b8-813c-07486371a922,RB,4.15,user,5,5,1,2023-06-19 23:17:31-05,285.4,1620.68,0
595a4cbc-73cc-4c93-b04c-faa3659fc181,ed80f1a5-4c0a-4b33-8518-2bf3cebc7a37,mmathers1999,2023-04-24 22:39:45-05,2023-08-29 13:09:06-05,2023-08-29 13:10:12-05,2023-08-29 13:52:48-05,30,75b84f62-7d7c-459a-b3ce-d4f92a9566e1,fbb101f9-450d-4e73-b718-c963f29ed004,b2bbe6b2-ba90-4913-b006-048119b493ab,1,Nick Chubb,6328d647-7cbf-4947-8a78-b7a62284baa3,RB,11.36,user,12,12,1,2023-08-29 13:12:10-05,21.1,1617.42,0
d898c307-d6b6-4181-9db2-09dafb4e9db5,0233e176-1fe7-4e69-a346-63c6d2fbae16,jryan012001,2023-04-24 22:39:28-05,2023-05-24 19:43:09-05,2023-05-24 19:44:14-05,2023-06-06 20:14:33-05,28800,44e021ae-f274-4395-b704-e8fb47ac8f82,f61367a5-e392-4690-9f37-a688d7f35e47,f8f4df28-4295-4929-b261-d4d813d24b78,1,Christian McCaffrey,cb7b1dc6-91ce-47b8-813c-07486371a922,RB,3.46,user,6,6,1,2023-05-24 22:55:25-05,269.6,1617.22,0
cf8e692a-6985-40d6-893d-807063a32ecc,0256ee51-90b8-4fc8-81fa-a2cfee9d70b8,calibration,2023-04-24 22:42:00-05,2023-08-02 02:02:50-05,2023-08-02 02:03:55-05,2023-08-02 02:51:10-05,30,8a48634f-bef3-4fcd-85e1-79724d117ad9,761d18d2-13d3-47bb-b686-190852e4c575,e26124c8-3dba-4ac9-b2ea-b9d5d5c38f8b,1,Stefon Diggs,25ea41e7-0529-48c6-ba65-7648bb7f9ed2,WR,8.09,user,9,9,1,2023-08-02 02:05:51-05,181.2,1617.12,0
48deec81-dafa-495e-a0cd-a9a35898a886,9bd94575-4fc6-4539-bac4-678a394bc1f0,eslats,2023-04-24 22:41:57-05,2023-08-01 16:36:42-05,2023-08-01 16:37:49-05,2023-08-01 17:30:25-05,30,719805a0-ea86-462c-9788-c2a6e4ba6154,2941ff5c-2b13-4b92-9060-05575ca0aeed,b13928b0-ae99-4ab3-9bf8-342f0a5b1e72,1,Nick Chubb,6328d647-7cbf-4947-8a78-b7a62284baa3,RB,13.04,user,11,11,1,2023-08-01 16:40:36-05,21.1,1616.74,0
9a64aba3-0af9-4d7f-a9a3-78555843ee8c,f7bbfc09-701b-4461-a6d2-ce0d7b0bafc6,gentlebreeze13,2023-04-24 22:39:30-05,2023-05-04 12:23:54-05,2023-05-04 12:24:59-05,2023-05-20 20:34:24-05,28800,f516535f-8072-4610-bef6-7db6661a76e3,c29ffaee-36f5-476e-ae35-9d0ab0cdab2c,303b9705-a952-426f-b4a9-f3da002b299e,1,Jonathan Taylor,8b9ad544-0e96-4b38-9b59-c293e3aadf39,RB,10.4,user,9,9,1,2023-05-04 22:47:29-05,80.2,1614.8,0
1fc8021d-89b5-43a8-90fa-9bddc993d5d9,1a25697d-a944-4768-9760-52bbeda86675,rad5,2023-04-24 22:41:42-05,2023-07-31 13:12:12-05,2023-07-31 13:13:18-05,2023-08-18 11:36:20-05,28800,f03e0b70-09fa-41b6-b660-8462cb80ecaf,383078c8-9eaf-432a-93c5-e01d399fe9b7,2a9fe10f-8443-4718-9c4d-1d9abd4e0d32,1,CeeDee Lamb,4de8084d-aa1a-43c7-9676-0def5b39e980,WR,11.32,user,11,11,1,2023-07-31 23:01:48-05,235.7,1614.44,0
1a126de6-6dc4-4429-b71b-3aebe144e996,57f74e29-83bf-4163-b3c6-cc90559e38a1,dannylad21,2023-04-24 22:41:42-05,2023-07-01 17:02:46-05,2023-07-01 17:03:51-05,2023-07-21 06:12:14-05,28800,a248fb76-8ff1-4c6f-a5d3-f1de77e7fd08,990faf05-954e-41c2-a82d-429d08be099a,cb5b68d6-1d39-40b2-a8ff-75463d92e76f,1,CeeDee Lamb,4de8084d-aa1a-43c7-9676-0def5b39e980,WR,10.61,user,10,10,1,2023-07-02 15:03:50-05,227.5,1612.84,0
b9ea7a81-4e6b-4dc8-bc87-fc3535ca571a,cc13e933-0c00-49b3-b8ad-8005873de1ea,yhwhoveryallsway,2023-04-24 22:41:55-05,2023-08-07 16:58:51-05,2023-08-07 16:59:57-05,2023-08-07 17:53:48-05,30,e8a46b94-6b6b-4966-b8f0-b986f4210759,0e37a93a-4776-4163-b67b-2b4aaf8af8a9,64c312d4-3846-4ccf-8cea-4951e564a427,1,Christian McCaffrey,cb7b1dc6-91ce-47b8-813c-07486371a922,RB,3.48,user,2,2,1,2023-08-07 17:00:16-05,285.4,1611.68,0
aae016fb-e86e-4633-9b48-1355569dd0c5,965c13d9-55d9-4087-ac65-091297074a4c,denyankrake,2023-04-24 22:39:36-05,2023-05-05 01:04:14-05,2023-05-05 01:05:20-05,2023-05-05 01:57:37-05,30,a8763017-e491-42e4-a71e-311a952f36fc,4f9eea1f-5d26-442b-b976-576ec0488602,5934326f-88fb-4eb2-80e5-67a74bd06d75,1,Davante Adams,56c3ad41-32a6-413e-8cf0-50912b952f92,WR,11.76,user,11,11,1,2023-05-05 01:07:08-05,137.8,1608.8,0
2b0d9887-2df7-4c2f-b400-5c0853e021dd,12fb0a06-a8ff-460e-aba6-6d0c04c63077,daddyshom3,2023-04-24 22:41:51-05,2023-08-14 18:30:01-05,2023-08-14 18:31:08-05,2023-08-14 19:22:11-05,30,92b729b8-4f35-463d-a9f1-1d86cf6ca52c,d29313f1-76a1-4e8d-8a66-5dc0fad9802f,40034fde-c851-4d1b-a2eb-702d9446f9e9,1,Amon-Ra St. Brown,b4d7a866-815f-40c1-8f76-7608b4ab1c01,WR,13.13,user,11,11,1,2023-08-14 18:32:56-05,167.7,1607.94,0
15b618e3-9e55-4c56-8ed3-6afd3ac3bc7d,ee24dadc-602c-452f-b1de-5e6e5aa046fd,draftdude,2023-04-24 22:41:53-05,2023-08-10 03:34:21-05,2023-08-10 03:35:27-05,2023-08-10 04:20:50-05,30,eca50157-e11a-48f7-8def-d92cdcea046e,e77cdcd2-121a-47d8-bcc0-c71069b1d186,b5950758-2203-49ed-928e-6d395eeb88bf,1,Christian McCaffrey,cb7b1dc6-91ce-47b8-813c-07486371a922,RB,3.48,user,2,2,1,2023-08-10 03:35:57-05,285.4,1605.76,0
e3ff7fdc-a01d-4ef3-b93c-5cbec97f4d6e,90a88c14-ac99-4603-9458-187690c33844,ktextor279,2023-04-24 22:40:08-05,2023-05-31 12:08:49-05,2023-05-31 12:09:55-05,2023-05-31 12:57:03-05,30,7e0a2924-5f97-45a7-a91d-420eb30d238c,2757f141-738a-4206-b4c3-10d012fdaf08,403d2064-fa2e-478a-b020-7a9b23781860,1,CeeDee Lamb,4de8084d-aa1a-43c7-9676-0def5b39e980,WR,11.56,user,11,11,1,2023-05-31 12:12:16-05,235.7,1604.34,0
375d2c49-bd82-45c1-ad16-0d81f4a82e51,9ebd5fe0-c126-44c8-836c-62c6f7b7fe8a,wutangjake,2023-04-24 22:42:33-05,2023-06-16 01:21:27-05,2023-06-16 01:22:33-05,2023-06-16 02:10:28-05,30,c98f212d-16bb-4b49-b452-7dc8377c821a,20f93e49-30f5-4962-b728-fb291c132a43,9b4f578a-6018-4fa6-a04a-d419cb8a0472,1,A.J. Brown,dd48e78f-5a11-4056-b21e-94789a31ee6e,WR,8.04,user,11,11,1,2023-06-16 01:25:00-05,197.3,1603.02,0
ed8eca53-7b85-4973-8771-e87f6f736f9d,2902fa8b-8805-4c3e-9ed9-37560432d684,idealm,2023-04-24 22:42:20-05,2023-07-14 14:31:28-05,2023-07-14 14:32:34-05,2023-07-14 15:17:39-05,30,258c7c9d-03d7-4f52-9366-19f176f7b570,9b80ba8d-d947-4094-854b-20f7976089f3,5a729a7f-d0b8-4ed4-a588-23cb40bcd45b,1,Christian McCaffrey,cb7b1dc6-91ce-47b8-813c-07486371a922,RB,3.75,user,4,4,1,2023-07-14 14:33:22-05,285.4,1591.7,0
4bc62d11-080f-4def-8ab7-2f370949193a,8acecd81-c2e7-400f-9081-88bb4dbd10a8,brando10000,2023-04-24 22:42:04-05,2023-07-25 15:15:28-05,2023-07-25 15:16:35-05,2023-07-25 16:06:55-05,30,8eecfb3a-3e3d-4e95-8ef7-98278e76e3fc,570825c7-9e34-4dfb-b1bc-3aa442150add,da30cacd-8ac6-4fb0-847b-f81d54cbaf0c,1,CeeDee Lamb,4de8084d-aa1a-43c7-9676-0def5b39e980,WR,11.08,user,11,11,1,2023-07-25 15:18:46-05,235.7,1588.4,0
1c65c38d-12b6-48d3-bd19-bd8bbc294568,9f020ae9-e0f3-4d78-afcb-195bece157eb,shwang13,2023-04-24 22:42:32-05,2023-06-24 01:02:38-05,2023-06-24 01:03:43-05,2023-06-24 01:50:18-05,30,743d480c-ac00-4c43-9459-b528eefa5600,3bc731b4-a47c-4be2-b03d-6f3fe6783146,8218a6dd-e6cd-4c23-afc6-85f0695ebd1a,1,Christian McCaffrey,cb7b1dc6-91ce-47b8-813c-07486371a922,RB,4.36,user,4,4,1,2023-06-24 01:04:24-05,285.4,1585.12,0
5d512512-4501-423d-b1c0-85e78463df09,1689360f-05a6-47dd-a7ee-38259b0363f2,nucollector,2023-04-24 22:42:32-05,2023-06-19 18:20:21-05,2023-06-19 18:21:28-05,2023-06-19 19:02:41-05,30,1abc87ab-3dde-43e6-b489-bd56dfadf9fb,bec5ee28-ff7d-469a-96bd-71b95c669f48,a439934f-23ec-4b44-88eb-e1f02c8c209c,1,CeeDee Lamb,4de8084d-aa1a-43c7-9676-0def5b39e980,WR,10.71,user,10,10,1,2023-06-19 18:22:36-05,235.7,1583.88,0
1765ba43-1abf-4a1b-a47d-1f77545e1efb,5a3ece7c-de91-43ab-a1bb-7460e20fd81b,dunleavy,2023-04-24 22:42:21-05,2023-07-09 19:47:28-05,2023-07-09 19:48:35-05,2023-07-09 20:33:21-05,30,972ce78d-527e-4fed-b7d1-f6cbf6f19b7b,e1f79287-a4a6-41ff-bbe0-148b1e94aef8,69b04ceb-e9b7-439b-86a5-da1ecd451768,1,Amon-Ra St. Brown,b4d7a866-815f-40c1-8f76-7608b4ab1c01,WR,13.79,user,4,4,1,2023-07-09 19:49:05-05,181.5,1580.2,0
38ce5c5b-9a63-4148-a398-3bb4e8ab45cf,6fc6a56c-1875-42e4-8688-0e4aae4c3068,twentypiece44,2023-04-24 22:41:56-05,2023-08-04 18:29:54-05,2023-08-04 18:31:02-05,2023-08-04 19:10:43-05,30,b72bbf4f-62fd-4f8d-bcff-095dfbc13b04,3d2eb80a-da03-472d-8d79-3be7fb5fc2f0,aaa04cad-cf66-476c-b9af-f5cd773264a0,1,Christian McCaffrey,cb7b1dc6-91ce-47b8-813c-07486371a922,RB,3.45,user,4,4,1,2023-08-04 18:31:24-05,285.4,1574.52,0
